DATAAREAID,FSMAKEBUYDECISIONID,SORTINGID,Type,ProductionID,Hours,Category,RouteID,NAME,PartCategory,Lvl4FSDs,Lvl1FSDs,Ops,OpsComplete,ProductPool,Cost,V_DIE_PURCHASE_COMPONENT,V_DIE_MSD_COST,V_DIE_LSD,V_DIE_MSD,V_DIE_FSD,V_DIE_COST
gmna,Make,2022,Actual,P00065635,583.5,Initial Machining,D3N300160,FTD_OTHER_DAS_9-11_FSD,HOOD OTR,10.08,,1,1,DAS,53279.385,,136730.67,2.25,0.69,2.95,581394.95
gmna,Make,2022,Actual,P00065701,269.5,Patterns,D3I450480,FTD_OTHER_DIE_PREP_11-14_FSD,HOOD OTR,10.08,,6,6,DIE-PREP,24608.045,,152485.49,1.66,0.77,2.43,479756.93
gmna,Make,2022,Actual,P00065699,276.6,Patterns,D3I450480,FTD_OTHER_DIE_PREP_11-14_FSD,HOOD OTR,10.08,,6,6,DIE-PREP,25256.346,,159175.12,1.83,0.81,2.63,519229.52
gmna,Make,2022,Actual,P00065704,278.7,Patterns,D3I450480,FTD_OTHER_DIE_PREP_11-14_FSD,HOOD OTR,10.08,,6,6,DIE-PREP,25448.097,,136412.54,1.37,0.69,2.07,407296.21
gmna,Make,2022,Actual,P00065636,296.8,Patterns,D3I450480,FTD_OTHER_DIE_PREP_11-14_FSD,HOOD OTR,10.08,,6,6,DIE-PREP,27100.808,,136730.67,2.25,0.69,2.95,581394.95
gmna,Make,2022,Actual,P00065701,60.1,Process Planning,D3I450480,FTD_OTHER_DIE_PREP_11-14_FSD,HOOD OTR,10.08,,1,1,DIE-PREP,5487.731,,152485.49,1.66,0.77,2.43,479756.93
gmna,Make,2022,Actual,P00065636,107,Process Planning,D3I450480,FTD_OTHER_DIE_PREP_11-14_FSD,HOOD OTR,10.08,,1,1,DIE-PREP,9770.17,,136730.67,2.25,0.69,2.95,581394.95
gmna,Make,2022,Actual,P00065704,125.5,Process Planning,D3I450480,FTD_OTHER_DIE_PREP_11-14_FSD,HOOD OTR,10.08,,1,1,DIE-PREP,11459.405,,136412.54,1.37,0.69,2.07,407296.21
gmna,Make,2022,Actual,P00066426,262.4,Subassembly,D3N300180,FTD_OTHER_DAS_11-14_FSD,HOOD OTR,10.08,,1,1,DAS,23959.744,,136412.54,1.37,0.69,2.07,407296.21
gmna,Make,2022,Actual,P00065707,494.6,Design,D2Y450280,FTD_OTHER_DSGN_11-14_FSD,HOOD OTR,10.08,,6,6,DSGN,34305.456,,159175.12,1.83,0.81,2.63,519229.52
gmna,Make,2022,Actual,P00065635,1277.4,Assembly,D3N300160,FTD_OTHER_DAS_9-11_FSD,HOOD OTR,10.08,,1,1,DAS,116639.394,,136730.67,2.25,0.69,2.95,581394.95
gmna,Make,2022,Actual,P00065698,657.6,Assembly,D3N300180,FTD_OTHER_DAS_11-14_FSD,HOOD OTR,10.08,,1,1,DAS,60045.456,,159175.12,1.83,0.81,2.63,519229.52
gmna,Make,2022,Actual,P00062489,436.8,Total,D2Y350060,NEW_DSGN_FTD_LINE_CAM_BSO_CATEGORY-1,HOOD OTR,8.24,10.49,6,6,DSGN,30296.448,76086.54,152673.05,1.2,0.77,1.98,389953.01
gmna,Make,2022,Actual,P00062478,406.35,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,HOOD OTR,8.24,10.49,10,10,DIE-PREP,37851.375,85990.82,164670.35,1.4,0.84,2.23,440676.94
gmna,Make,2022,Actual,P00062482,261.95,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,HOOD OTR,8.24,10.49,7,7,DIE-PREP,24492.325,53237.33,121888.14,1.2,0.62,1.82,358847.47
gmna,Make,2022,Actual,P00062487,235.7,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,HOOD OTR,8.24,10.49,7,7,DIE-PREP,22037.95,76086.54,152673.05,1.2,0.77,1.98,389953.01
gmna,Make,2022,Actual,P00062477,128.8,Total,D3J350360,FTD_OTHER_V2_9-11_FSD,HOOD OTR,8.24,10.49,1,1,REPLACED,12042.8,85990.82,164670.35,1.4,0.84,2.23,440676.94
gmna,Make,2022,Actual,P00062476,504.5,Subassembly,D3N300160,FTD_OTHER_DAS_9-11_FSD,HOOD OTR,8.24,10.49,1,1,DAS,46525.795,85990.82,164670.35,1.4,0.84,2.23,440676.94
gmna,Make,2022,Actual,P00062471,302,Subassembly,D3N300160,FTD_OTHER_DAS_9-11_FSD,HOOD OTR,8.24,10.49,1,1,DAS,28237,14926.83,92232.81,1.74,0.47,2.21,435279.56
gmna,Make,2022,Actual,P00062472,62,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,HOOD OTR,8.24,10.49,1,1,DIE-PREP,5797,14926.83,92232.81,1.74,0.47,2.21,435279.56
gmna,Make,2022,Actual,P00062478,60,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,HOOD OTR,8.24,10.49,1,1,DIE-PREP,5610,85990.82,164670.35,1.4,0.84,2.23,440676.94
gmna,Make,2022,Actual,P00062487,22,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,HOOD OTR,8.24,10.49,1,1,DIE-PREP,2057,76086.54,152673.05,1.2,0.77,1.98,389953.01
gmna,Make,2022,Actual,P00062482,18,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,HOOD OTR,8.24,10.49,1,1,DIE-PREP,1683,53237.33,121888.14,1.2,0.62,1.82,358847.47
gmna,Make,2022,Actual,P00062478,281.35,Patterns,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,HOOD OTR,8.24,10.49,6,6,DIE-PREP,26306.225,85990.82,164670.35,1.4,0.84,2.23,440676.94
gmna,Make,2022,Actual,P00062484,503.3,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,HOOD OTR,8.24,10.49,6,6,DSGN,34908.888,53237.33,121888.14,1.2,0.62,1.82,358847.47
gmna,Make,2022,Actual,P00062472,247.3,Patterns,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,HOOD OTR,8.24,10.49,6,6,DIE-PREP,23122.55,14926.83,92232.81,1.74,0.47,2.21,435279.56
gmna,Make,2022,Actual,P00062487,213.7,Patterns,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,HOOD OTR,8.24,10.49,6,6,DIE-PREP,19980.95,76086.54,152673.05,1.2,0.77,1.98,389953.01
gmna,Make,2022,Actual,P00062476,446.5,Initial Machining,D3N300160,FTD_OTHER_DAS_9-11_FSD,HOOD OTR,8.24,10.49,1,1,DAS,41599.925,85990.82,164670.35,1.4,0.84,2.23,440676.94
gmna,Make,2022,Actual,P00062471,383.9,Initial Machining,D3N300160,FTD_OTHER_DAS_9-11_FSD,HOOD OTR,8.24,10.49,1,1,DAS,35894.65,14926.83,92232.81,1.74,0.47,2.21,435279.56
gmna,Make,2022,Actual,P00062471,441.7,Final Machining,D3N300160,FTD_OTHER_DAS_9-11_FSD,HOOD OTR,8.24,10.49,1,1,DAS,41298.95,14926.83,92232.81,1.74,0.47,2.21,435279.56
gmna,Make,2022,Actual,P00062480,514,Design,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,HOOD OTR,8.24,10.49,6,6,DSGN,35651.04,85990.82,164670.35,1.4,0.84,2.23,440676.94
gmna,Make,2022,Actual,P00062484,503.3,Design,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,HOOD OTR,8.24,10.49,6,6,DSGN,34908.888,53237.33,121888.14,1.2,0.62,1.82,358847.47
gmna,Make,2022,Actual,P00062474,443.8,Design,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,HOOD OTR,8.24,10.49,6,6,DSGN,30781.968,14926.83,92232.81,1.74,0.47,2.21,435279.56
gmna,Make,2022,Actual,P00062489,436.8,Design,D2Y350060,NEW_DSGN_FTD_LINE_CAM_BSO_CATEGORY-1,HOOD OTR,8.24,10.49,6,6,DSGN,30296.448,76086.54,152673.05,1.2,0.77,1.98,389953.01
gmna,Make,2022,Actual,P00062476,937.9,Assembly,D3N300160,FTD_OTHER_DAS_9-11_FSD,HOOD OTR,8.24,10.49,1,1,DAS,85639.649,85990.82,164670.35,1.4,0.84,2.23,440676.94
gmna,Make,2022,Actual,P00062482,243.95,Patterns,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,HOOD OTR,8.24,10.49,6,6,DIE-PREP,22809.325,53237.33,121888.14,1.2,0.62,1.82,358847.47
gmna,Make,2022,Actual,P00065700,678.3,Assembly,D3N300180,FTD_OTHER_DAS_11-14_FSD,HOOD OTR,10.08,,1,1,DAS,61935.573,,152485.49,1.66,0.77,2.43,479756.93
gmna,MAKE,2022,Actual,P00064515,967.3,Assembly,D3N300200,FTD_OTHER_DAS_14_PLUS_FSD,HOOD OTR,13.24,14.57,1,1,DAS,88324.163,97609.38,192474.63,2.23,0.98,3.21,632462.62
gmna,MAKE,2022,Actual,P00064508,1787.5,V1,D3M350200,FTD_OTHER_V1_14_PLUS_FSD,HOOD OTR,13.24,14.57,1,1,V1,163216.625,24189.32,154280.05,3.35,0.78,4.13,814464.01
gmna,Make,2022,Actual,P00064458,269,Iteration,D3D200461,NEW_FTD_OTHER_DD_9-11_FSD,HOOD OTR,8.24,10.49,2,2,REPLACED,24671.89,,,,,,
gmna,Make,2022,Actual,P00064149,866.6,Iteration,D3D200461,NEW_FTD_OTHER_DD_9-11_FSD,HOOD OTR,8.24,10.49,1,1,DD,79129.246,,,,,,
gmna,Make,2022,Actual,P00064458,2001.3,Iteration,D3D200461,NEW_FTD_OTHER_DD_9-11_FSD,HOOD OTR,8.24,10.49,3,3,REPLACED,182738.703,,,,,,
gmna,Make,2022,Actual,P00064458,458.4,Iteration,D3D200461,NEW_FTD_OTHER_DD_9-11_FSD,HOOD OTR,8.24,10.49,2,2,REPLACED,41909.064,,,,,,
gmna,Make,2022,Actual,P00064458,778.6,Iteration,D3D200461,NEW_FTD_OTHER_DD_9-11_FSD,HOOD OTR,8.24,10.49,5,5,REPLACED,71093.966,,,,,,
gmna,Make,2022,Actual,P00064458,386,Iteration,D3D200461,NEW_FTD_OTHER_DD_9-11_FSD,HOOD OTR,8.24,10.49,2,2,REPLACED,35245.66,,,,,,
gmna,Make,2022,Actual,P00064458,1080,V6,D3D200461,NEW_FTD_OTHER_DD_9-11_FSD,HOOD OTR,8.24,10.49,3,3,REPLACED,98614.8,,,,,,
gmna,Make,2022,Actual,P00064149,3708.6,V6,D3D200461,NEW_FTD_OTHER_DD_9-11_FSD,HOOD OTR,8.24,10.49,3,3,DD,338632.266,,,,,,
gmna,MAKE,2022,Actual,P00064513,753.7,Assembly,D3N300200,FTD_OTHER_DAS_14_PLUS_FSD,HOOD OTR,13.24,14.57,1,1,DAS,68820.347,107913.07,192293.12,1.98,0.98,2.95,582001.05
gmna,MAKE,2022,Actual,P00064512,925.3,Assembly,D3N300200,FTD_OTHER_DAS_14_PLUS_FSD,HOOD OTR,13.24,14.57,1,1,DAS,84489.143,24189.32,154280.05,3.35,0.78,4.13,814464.01
gmna,MAKE,2022,Actual,P00064514,989.3,Assembly,D3N300200,FTD_OTHER_DAS_14_PLUS_FSD,HOOD OTR,13.24,14.57,1,1,DAS,90332.983,173216.98,251733.82,1.67,1.28,2.95,580757.68
gmna,MAKE,2022,Actual,P00064521,577,Design,D2Y450300,FTD_OTHER_DSGN_14_PLUS_FSD,HOOD OTR,13.24,14.57,6,6,DSGN,40020.72,107913.07,192293.12,1.98,0.98,2.95,582001.05
gmna,MAKE,2022,Actual,P00064523,593.9,Design,D2Y450300,FTD_OTHER_DSGN_14_PLUS_FSD,HOOD OTR,13.24,14.57,6,6,DSGN,41192.904,97609.38,192474.63,2.23,0.98,3.21,632462.62
gmna,MAKE,2022,Actual,P00064520,595.3,Design,D2Y450300,FTD_OTHER_DSGN_14_PLUS_FSD,HOOD OTR,13.24,14.57,6,6,DSGN,41290.008,24189.32,154280.05,3.35,0.78,4.13,814464.01
gmna,MAKE,2022,Actual,P00064522,604.7,Design,D2Y450300,FTD_OTHER_DSGN_14_PLUS_FSD,HOOD OTR,13.24,14.57,6,6,DSGN,41941.992,173216.98,251733.82,1.67,1.28,2.95,580757.68
gmna,MAKE,2022,Actual,P00064513,312.2,Final Machining,D3N300200,FTD_OTHER_DAS_14_PLUS_FSD,HOOD OTR,13.24,14.57,1,1,DAS,28800.45,107913.07,192293.12,1.98,0.98,2.95,582001.05
gmna,MAKE,2022,Actual,P00064514,316.2,Final Machining,D3N300200,FTD_OTHER_DAS_14_PLUS_FSD,HOOD OTR,13.24,14.57,1,1,DAS,28872.222,173216.98,251733.82,1.67,1.28,2.95,580757.68
gmna,Make,2022,Actual,P00064149,233.4,Iteration,D3D200461,NEW_FTD_OTHER_DD_9-11_FSD,HOOD OTR,8.24,10.49,2,2,DD,21311.754,,,,,,
gmna,Make,2022,Actual,P00062490,1138.9,V2,D3J350360,FTD_OTHER_V2_9-11_FSD,HOOD OTR,8.24,10.49,1,1,V2,104727.266,76086.54,152673.05,1.2,0.77,1.98,389953.01
gmna,Make,2022,Actual,P00062485,672.8,V2,D3J350360,FTD_OTHER_V2_9-11_FSD,HOOD OTR,8.24,10.49,1,1,V2,62720.65,53237.33,121888.14,1.2,0.62,1.82,358847.47
gmna,Make,2022,Actual,P00065025,441.5,V2,D3J350360,FTD_OTHER_V2_9-11_FSD,HOOD OTR,8.24,10.49,1,1,V2,40313.365,85990.82,164670.35,1.4,0.84,2.23,440676.94
gmna,MAKE,2022,Actual,P00066197,449.3,V2,D3J350400,FTD_OTHER_V2_14_PLUS_FSD,HOOD OTR,13.24,14.57,1,1,V2,41025.583,173216.98,251733.82,1.67,1.28,2.95,580757.68
gmna,MAKE,2022,Actual,P00066198,658.7,V2,D3J350400,FTD_OTHER_V2_14_PLUS_FSD,HOOD OTR,13.24,14.57,1,1,V2,60145.897,97609.38,192474.63,2.23,0.98,3.21,632462.62
